User,Tweet Count,Tweet,Timestamp,Compound Score,Positive Score,Neutral Score,Negative Score
CNN,72,"Air pollution could be more damaging to our health than previously thought, according to a new study, which found t… https://t.co/tYL8nukK4A",Tue Aug 28 23:41:01 +0000 2018,-0.5563,0.0,0.0,0.0
CNN,73,"Supreme Court nominee Brett Kavanaugh will be introduced by Republican Sen. Rob Portman of Ohio, former Secretary o… https://t.co/uOTbCpMwru",Tue Aug 28 23:31:05 +0000 2018,0.0,0.149,0.149,0.149
CNN,74,"RT @OutFrontCNN: ""One of the lessons I've learned the most from him was the absolutely essential nature of American leadership around the w…",Tue Aug 28 23:27:07 +0000 2018,0.0,0.0,0.0,0.0
CNN,75,Arizona polls to close on time after Election Day snafu https://t.co/1uWpz1e8qk https://t.co/X40iSR1yQI,Tue Aug 28 23:21:13 +0000 2018,-0.5423,0.0,0.0,0.0
CNN,76,"Nearly 2.3 million cases of chlamydia, gonorrhea and syphilis were diagnosed in the United States in 2017, accordin… https://t.co/maxaNUMjFK",Tue Aug 28 23:21:05 +0000 2018,0.4215,0.135,0.135,0.135
CNN,77,Uber is pivoting to e-bikes and scooters for short rides as its business model changes https://t.co/dNd7pCDFJj https://t.co/15LLZcTKrf,Tue Aug 28 23:18:11 +0000 2018,0.0,0.0,0.0,0.0
CNN,78,"Usually, politics and slime go hand-in-hand. ""Sliming"" a political opponent is well-worn tradition, after all.

But… https://t.co/G3Gwd9uP5W",Tue Aug 28 23:16:23 +0000 2018,0.0,0.0,0.0,0.0
CNN,79,"RT @OutFrontCNN: ""This is a President that seems like he is lashing out at anyone and I think it's because the walls are closing in,"" says…",Tue Aug 28 23:13:53 +0000 2018,0.3612,0.098,0.098,0.098
CNN,80,Senate Majority Leader Mitch McConnell cut a deal with Democratic leaders in the upper chamber to clear a slate of… https://t.co/Zn2gj4cf3g,Tue Aug 28 23:11:03 +0000 2018,0.128,0.12,0.12,0.12
CNN,81,"RT @OutFrontCNN: It's election day in Arizona, Florida, and Oklahoma. Follow for live updates. https://t.co/GxZ8IRdS3v https://t.co/J1Iz5Nt…",Tue Aug 28 23:07:20 +0000 2018,0.0,0.0,0.0,0.0
CNN,82,Mike Pence's plan to outlast Trump | By Michael D'Antonio and Peter Eisner via @CNNOpinion https://t.co/nFaFZcR7Hv https://t.co/2mRdKYTCX3,Tue Aug 28 23:01:04 +0000 2018,0.0,0.0,0.0,0.0
CNN,83,Researchers used a manned submersible to bring back the first images of a deep-sea coral reef off the coast of Sout… https://t.co/cb4QFVHJAR,Tue Aug 28 23:01:00 +0000 2018,0.0,0.0,0.0,0.0
CNN,84,Sofia Sanchez had two wishes for her 11th birthday. The first came true earlier this month when Drake surprised her… https://t.co/UPLxJCXx5r,Tue Aug 28 22:52:07 +0000 2018,0.6486,0.259,0.259,0.259
CNN,85,GoPro CEO Nick Woodman says the company hasn't been hit by President Trump's tariffs against China yet -- but they… https://t.co/XRwSYMsDU0,Tue Aug 28 22:45:00 +0000 2018,0.0,0.0,0.0,0.0
CNN,86,A former police officer in the Dallas suburb of Balch Springs was found guilty of murder in the shooting of Jordan… https://t.co/L0TkbxwxUm,Tue Aug 28 22:43:21 +0000 2018,-0.8176,0.0,0.0,0.0
CNN,87,"RT @CNNSitRoom: ""This President has to be willing to accept the will of the American people when it comes to an election, and stop threaten…",Tue Aug 28 22:38:34 +0000 2018,0.1027,0.094,0.094,0.094
CNN,88,The owner of a company that builds 3D-printed guns said he has begun selling blueprints of the weapons to elude a c… https://t.co/i8RlYoOzEA,Tue Aug 28 22:35:13 +0000 2018,-0.4404,0.0,0.0,0.0
CNN,89,RT @CNNSitRoom: Democratic Senator Blumenthal says he’s talked to a number of Republican colleagues and thinks ”there would be holy hell to…,Tue Aug 28 22:30:48 +0000 2018,-0.6486,0.052,0.052,0.052
CNN,90,"Meet the Arab superhero fighting crime and smashing stereotypes. Emara doesn't wear spandex, skintight leather or m… https://t.co/T2BkzI0arL",Tue Aug 28 22:30:00 +0000 2018,-0.7184,0.0,0.0,0.0
CNN,91,"Veteran David Carrasco gave his own Vietnam War medallion to the late Sen. John McCain's wife, Cindy McCain, outsid… https://t.co/CwUpC3f6gA",Tue Aug 28 22:28:51 +0000 2018,-0.5994,0.0,0.0,0.0
CNN,92,"Illinois authorities are investigating allegations of neglect after a fire in Chicago killed 10 children, officials… https://t.co/7cQ4IhdTOK",Tue Aug 28 22:25:07 +0000 2018,-0.872,0.0,0.0,0.0
CNN,93,"Facing scrutiny for hush money payments to a porn star and a former Playboy model, Trump pleaded with evangelical l… https://t.co/wqs33Je3GO",Tue Aug 28 22:20:05 +0000 2018,0.0,0.0,0.0,0.0
CNN,94,Senate Republicans are sending decidedly mixed messages about how they feel about the future of Attorney General Je… https://t.co/aZufhL6bgH,Tue Aug 28 22:15:15 +0000 2018,0.0,0.0,0.0,0.0
CNN,95,"It's election day in Arizona, Florida, and Oklahoma. Follow for live updates. https://t.co/ufORF8aN3n https://t.co/2La3w5ES7x",Tue Aug 28 22:11:48 +0000 2018,0.0,0.0,0.0,0.0
CNN,96,HBO has quietly dropped erotic late-night programming from its lineup https://t.co/h5A8TbI0d0 https://t.co/xAo7NNNSbL,Tue Aug 28 21:50:07 +0000 2018,0.0,0.0,0.0,0.0
CNN,97,JPMorgan just made another high-profile artificial intelligence hire https://t.co/QxeypaK99l https://t.co/Fi7Mj3hzSp,Tue Aug 28 21:40:10 +0000 2018,0.4767,0.256,0.256,0.256
CNN,98,"Without evidence, Trump reiterated claims about Google's search results, saying the company is ""taking advantage of… https://t.co/4TAekVTE8w",Tue Aug 28 21:35:00 +0000 2018,0.25,0.111,0.111,0.111
CNN,99,Bubble gum-flavored children's Advil is being recalled after customer complaints identified that the dosage cup pro… https://t.co/GzQkiLagWL,Tue Aug 28 21:30:09 +0000 2018,-0.4019,0.0,0.0,0.0
CNN,100,"Canada looks to join the US-Mexico trade talks, but Prime Minister Justin Trudeau says he will only sign a new deal… https://t.co/f7KWE2EP5i",Tue Aug 28 21:29:22 +0000 2018,0.1531,0.074,0.074,0.074
FoxNews,1,"""Our government needs tools to pressure North Korea.""

Otto Warmbier's parents are trying to honor his legacy by wo… https://t.co/7AAr7amebQ",Wed Aug 29 06:15:00 +0000 2018,0.25,0.137,0.137,0.137
FoxNews,2,"Menendez, in fight for political life, loses backing of fellow NJ Democrat https://t.co/PG8hVJIQ0F",Wed Aug 29 06:07:00 +0000 2018,-0.5859,0.069,0.069,0.069
FoxNews,3,".@newtgingrich: ""If the Democrats win control of the House, it'll be a total mess for two solid years."" #Cavuto https://t.co/cGLoQ3u4NO",Wed Aug 29 06:00:03 +0000 2018,0.4404,0.226,0.226,0.226
FoxNews,4,"The sun sets behind the mountains on Tuesday in Denver, as smoke filters into the intermountain West with forest fi… https://t.co/vFLYA9ncWi",Wed Aug 29 05:53:00 +0000 2018,0.0,0.0,0.0,0.0
FoxNews,5,FIFA president Gianni Infantino gave @POTUS a yellow and red card during a meeting at the @WhiteHouse Tuesday https://t.co/VA8Lmcfmrr,Wed Aug 29 05:45:00 +0000 2018,0.0,0.0,0.0,0.0
FoxNews,6,"'Leave my wife out of it,' Rep. Hunter says about corruption charges: report https://t.co/njeUWMMhLE",Wed Aug 29 05:38:00 +0000 2018,-0.3182,0.0,0.0,0.0
FoxNews,7,Jim Brown: “This president is accessible and he’s different.” https://t.co/QpLRheFTj8,Wed Aug 29 05:30:00 +0000 2018,0.0,0.0,0.0,0.0
FoxNews,8,A man watches lightning from a concourse at Kauffman Stadium during a severe storm before a baseball game between t… https://t.co/fX3KKkAVSM,Wed Aug 29 05:23:00 +0000 2018,-0.3818,0.0,0.0,0.0
FoxNews,9,".@RepDeSantis on @AndrewGillum: ""I'm trying to make Florida even better, he's trying to make Florida Venezuela.""… https://t.co/8TY0IAFrM0",Wed Aug 29 05:15:00 +0000 2018,0.4404,0.153,0.153,0.153
FoxNews,10,Homeless veteran who helped stranded woman takes legal action against couple: report https://t.co/gHAUFQDyaL,Wed Aug 29 05:07:00 +0000 2018,0.128,0.111,0.111,0.111
FoxNews,11,"""It'll ultimately be paid for by Mexico."" — @POTUS responded to a question Tuesday about funding a U.S.-Mexico bord… https://t.co/9sslK4P7F4",Wed Aug 29 05:00:00 +0000 2018,0.0,0.0,0.0,0.0
FoxNews,12,"On #Cavuto, @newtgingrich predicted that President @realDonaldTrump will get reelected because ""the economy, frankl… https://t.co/LylybTIUFB",Wed Aug 29 04:53:00 +0000 2018,0.0,0.0,0.0,0.0
FoxNews,13,.@LindseyGrahamSC: “I’ve seen no evidence of collusion after two years.” https://t.co/BLwK9GiFFU,Wed Aug 29 04:45:00 +0000 2018,-0.296,0.0,0.0,0.0
FoxNews,14,"Earthquake east of Los Angeles hits magnitude 4.4, USGS says https://t.co/zMTjSibrsa",Wed Aug 29 04:38:00 +0000 2018,0.0,0.0,0.0,0.0
FoxNews,15,"After he was born at just 22 weeks and spent 160 days in the hospital, a baby boy “graduated” from the neonatal int… https://t.co/m0EpY8bQY6",Wed Aug 29 04:30:00 +0000 2018,0.0,0.0,0.0,0.0
FoxNews,16,K-pop band @BTS_twt beats Taylor Swift's YouTube record for most video views in 24 hours with song #IDOL https://t.co/3WYHm6GT5e,Wed Aug 29 04:23:00 +0000 2018,0.0,0.0,0.0,0.0
FoxNews,17,Jim Brown: “We should never denigrate our flag and our national anthem.” https://t.co/cBKe4jHAAn,Wed Aug 29 04:16:44 +0000 2018,0.0,0.0,0.0,0.0
FoxNews,18,Russia to hold its biggest war games since fall of Soviet Union https://t.co/atP1B7GXnr,Wed Aug 29 04:11:38 +0000 2018,-0.5994,0.0,0.0,0.0
FoxNews,19,Comedian Pete Davidson shared his thoughts about working with @realDonaldTrump when he hosted “Saturday Night Live”… https://t.co/rTVuIjYFOt,Wed Aug 29 04:08:00 +0000 2018,0.6124,0.25,0.25,0.25
FoxNews,20,HEARTWARMING: This golden retriever got the surprise of a lifetime when a special soldier returned home from traini… https://t.co/cNmkkYq0N8,Wed Aug 29 04:01:00 +0000 2018,0.824,0.381,0.381,0.381
FoxNews,21,"""Our government needs tools to pressure North Korea.""

Otto Warmbier's parents are trying to honor his legacy by wo… https://t.co/7AAr7amebQ",Wed Aug 29 06:15:00 +0000 2018,0.25,0.137,0.137,0.137
FoxNews,22,"Menendez, in fight for political life, loses backing of fellow NJ Democrat https://t.co/PG8hVJIQ0F",Wed Aug 29 06:07:00 +0000 2018,-0.5859,0.069,0.069,0.069
FoxNews,23,".@newtgingrich: ""If the Democrats win control of the House, it'll be a total mess for two solid years."" #Cavuto https://t.co/cGLoQ3u4NO",Wed Aug 29 06:00:03 +0000 2018,0.4404,0.226,0.226,0.226
FoxNews,24,"The sun sets behind the mountains on Tuesday in Denver, as smoke filters into the intermountain West with forest fi… https://t.co/vFLYA9ncWi",Wed Aug 29 05:53:00 +0000 2018,0.0,0.0,0.0,0.0
FoxNews,25,FIFA president Gianni Infantino gave @POTUS a yellow and red card during a meeting at the @WhiteHouse Tuesday https://t.co/VA8Lmcfmrr,Wed Aug 29 05:45:00 +0000 2018,0.0,0.0,0.0,0.0
FoxNews,26,"'Leave my wife out of it,' Rep. Hunter says about corruption charges: report https://t.co/njeUWMMhLE",Wed Aug 29 05:38:00 +0000 2018,-0.3182,0.0,0.0,0.0
FoxNews,27,Jim Brown: “This president is accessible and he’s different.” https://t.co/QpLRheFTj8,Wed Aug 29 05:30:00 +0000 2018,0.0,0.0,0.0,0.0
FoxNews,28,A man watches lightning from a concourse at Kauffman Stadium during a severe storm before a baseball game between t… https://t.co/fX3KKkAVSM,Wed Aug 29 05:23:00 +0000 2018,-0.3818,0.0,0.0,0.0
FoxNews,29,".@RepDeSantis on @AndrewGillum: ""I'm trying to make Florida even better, he's trying to make Florida Venezuela.""… https://t.co/8TY0IAFrM0",Wed Aug 29 05:15:00 +0000 2018,0.4404,0.153,0.153,0.153
FoxNews,30,Homeless veteran who helped stranded woman takes legal action against couple: report https://t.co/gHAUFQDyaL,Wed Aug 29 05:07:00 +0000 2018,0.128,0.111,0.111,0.111
FoxNews,31,"""It'll ultimately be paid for by Mexico."" — @POTUS responded to a question Tuesday about funding a U.S.-Mexico bord… https://t.co/9sslK4P7F4",Wed Aug 29 05:00:00 +0000 2018,0.0,0.0,0.0,0.0
FoxNews,32,"On #Cavuto, @newtgingrich predicted that President @realDonaldTrump will get reelected because ""the economy, frankl… https://t.co/LylybTIUFB",Wed Aug 29 04:53:00 +0000 2018,0.0,0.0,0.0,0.0
FoxNews,33,.@LindseyGrahamSC: “I’ve seen no evidence of collusion after two years.” https://t.co/BLwK9GiFFU,Wed Aug 29 04:45:00 +0000 2018,-0.296,0.0,0.0,0.0
FoxNews,34,"Earthquake east of Los Angeles hits magnitude 4.4, USGS says https://t.co/zMTjSibrsa",Wed Aug 29 04:38:00 +0000 2018,0.0,0.0,0.0,0.0
FoxNews,35,"After he was born at just 22 weeks and spent 160 days in the hospital, a baby boy “graduated” from the neonatal int… https://t.co/m0EpY8bQY6",Wed Aug 29 04:30:00 +0000 2018,0.0,0.0,0.0,0.0
FoxNews,36,K-pop band @BTS_twt beats Taylor Swift's YouTube record for most video views in 24 hours with song #IDOL https://t.co/3WYHm6GT5e,Wed Aug 29 04:23:00 +0000 2018,0.0,0.0,0.0,0.0
FoxNews,37,Jim Brown: “We should never denigrate our flag and our national anthem.” https://t.co/cBKe4jHAAn,Wed Aug 29 04:16:44 +0000 2018,0.0,0.0,0.0,0.0
FoxNews,38,Russia to hold its biggest war games since fall of Soviet Union https://t.co/atP1B7GXnr,Wed Aug 29 04:11:38 +0000 2018,-0.5994,0.0,0.0,0.0
FoxNews,39,Comedian Pete Davidson shared his thoughts about working with @realDonaldTrump when he hosted “Saturday Night Live”… https://t.co/rTVuIjYFOt,Wed Aug 29 04:08:00 +0000 2018,0.6124,0.25,0.25,0.25
FoxNews,40,HEARTWARMING: This golden retriever got the surprise of a lifetime when a special soldier returned home from traini… https://t.co/cNmkkYq0N8,Wed Aug 29 04:01:00 +0000 2018,0.824,0.381,0.381,0.381
FoxNews,41,California to become first state eliminating bail for suspects awaiting trial https://t.co/LvMWfzQRJ5,Wed Aug 29 03:56:39 +0000 2018,-0.34,0.0,0.0,0.0
FoxNews,42,".@jasoninthehouse on Attorney General Jeff Sessions: ""He's been the most ineffective attorney general we've probabl… https://t.co/VIQDKPA8eZ",Wed Aug 29 03:44:37 +0000 2018,-0.2006,0.0,0.0,0.0
FoxNews,43,.@RepMcSally makes remarks after it is projected that she will win the Arizona GOP Senate primary. https://t.co/PZ3HIwa4Xz,Wed Aug 29 03:35:23 +0000 2018,0.5859,0.192,0.192,0.192
FoxNews,44,"JUST IN: Sinema, McSally projected to win Arizona Senate primaries, Ducey keeps reelection hopes alive in governor'… https://t.co/l7bCNE5S7H",Wed Aug 29 03:33:07 +0000 2018,0.8481,0.38,0.38,0.38
FoxNews,45,"JUST IN: Congresswoman @kyrstensinema will win the Arizona Democratic Senate primary, the Fox News Decision Desk pr… https://t.co/8lUaP0RrFK",Wed Aug 29 03:30:54 +0000 2018,0.5859,0.183,0.183,0.183
FoxNews,46,"DOJ official Bruce Ohr grilled over Trump dossier, Steele ties https://t.co/OCdo7McRWb https://t.co/slAan5iQJA",Wed Aug 29 03:16:50 +0000 2018,0.0,0.0,0.0,0.0
FoxNews,47,".@RepDeSantis on @AndrewGillum: ""I'm trying to make Florida even better, he's trying to make Florida Venezuela.""… https://t.co/n6Sf369FlX",Wed Aug 29 03:05:00 +0000 2018,0.4404,0.153,0.153,0.153
FoxNews,48,"Actress @katemara, whose family co-owns the New York @Giants and Pittsburgh @steelers, threw her support behind… https://t.co/Td4efEKjjd",Wed Aug 29 03:00:01 +0000 2018,0.4019,0.144,0.144,0.144
FoxNews,49,"Dog owner who used pet-sitting service says he found shirtless men, lube in living room https://t.co/NPUjbnFHY7",Wed Aug 29 02:52:00 +0000 2018,0.0,0.0,0.0,0.0
FoxNews,50,Washington state sees 12th feline mutilated amid fears of a serial cat killer https://t.co/Jw9TE508qY,Wed Aug 29 02:44:00 +0000 2018,-0.7964,0.0,0.0,0.0
FoxNews,51,"Tulsa businessman, political novice Kevin Stitt wins GOP primary for Oklahoma governor https://t.co/pBObz3ZKda",Wed Aug 29 02:35:12 +0000 2018,0.5719,0.236,0.236,0.236
FoxNews,52,Mystery as woman in T-shirt and possibly shackles appears on Texas homeowner's doorstep https://t.co/gUqY9zCQDW,Wed Aug 29 02:27:03 +0000 2018,0.0,0.0,0.0,0.0
FoxNews,53,California mom bitten by 'kissing bug' warns others about danger of 'silent killer' parasitic disease https://t.co/hlzRowjUsF,Wed Aug 29 02:24:15 +0000 2018,-0.6597,0.149,0.149,0.149
FoxNews,54,"Donna Shalala, ex-Clinton Cabinet member, wins Dem primary to replace Ros-Lehtinen https://t.co/Gwl4ZmxVd8",Wed Aug 29 02:16:33 +0000 2018,0.5719,0.252,0.252,0.252
FoxNews,55,"4 Ohio children abducted by mom, believed to be in danger and heading to Florida, police say. https://t.co/ovXuQIVr14",Wed Aug 29 02:02:00 +0000 2018,-0.7717,0.0,0.0,0.0
FoxNews,56,Catherine Herridge reports on Justice Department official Bruce Ohr testifying to House lawmakers Tuesday about his… https://t.co/ZIsRIaH2OD,Wed Aug 29 02:00:09 +0000 2018,0.5267,0.175,0.175,0.175
FoxNews,57,Rep. @RonDeSantisFL wins the Florida GOP gubernatorial primary. https://t.co/sMH3MYFYmb https://t.co/tvxWErCAzi,Wed Aug 29 01:46:29 +0000 2018,0.5719,0.291,0.291,0.291
FoxNews,58,.@FLGovScott wins the Florida GOP Senate primary. https://t.co/sMH3MYFYmb https://t.co/k9vNy6vhbx,Wed Aug 29 01:42:55 +0000 2018,0.5719,0.316,0.316,0.316
FoxNews,59,Tallahassee Mayor @AndrewGillum makes remarks after being projected to win the Democratic primary race for Florida… https://t.co/7uvutyxQNV,Wed Aug 29 01:35:48 +0000 2018,0.5859,0.192,0.192,0.192
FoxNews,60,"BREAKING: Tallahassee Mayor @AndrewGillum wins the Democratic primary race for Florida governor in an upset, Fox Ne… https://t.co/r8G24Dhbya",Wed Aug 29 01:30:59 +0000 2018,0.2732,0.166,0.166,0.166
FoxNews,61,Sen. @ChrisCoons: 'Significant Body of Work' From Judge Kavanaugh's Past Yet to Be Reviewed. https://t.co/5b222fk997,Wed Aug 29 01:16:02 +0000 2018,0.2023,0.114,0.114,0.114
FoxNews,62,".@HoustonTexans star @JJWatt's Hurricane Harvey relief helped raise an incredible $41.6 million, a world record for… https://t.co/H1DOJoLjwb",Wed Aug 29 01:04:00 +0000 2018,0.4767,0.171,0.171,0.171
FoxNews,63,Rep. @RonDeSantisFL makes remarks after being projected to win the Florida GOP gubernatorial primary.… https://t.co/pR2DIfduow,Wed Aug 29 00:52:55 +0000 2018,0.5859,0.213,0.213,0.213
FoxNews,64,"Viking Cruises bans children, says clients want kid-free vacations https://t.co/36TtTo4pDP",Wed Aug 29 00:43:21 +0000 2018,0.0772,0.126,0.126,0.126
FoxNews,65,HEARTWARMING: This golden retriever got the surprise of a lifetime when a special soldier returned home from traini… https://t.co/517qXUT20J,Wed Aug 29 00:30:00 +0000 2018,0.824,0.381,0.381,0.381
FoxNews,66,Florida Agriculture Commissioner @AdamPutnam concedes to Rep. @RonDeSantisFL in the Florida GOP gubernatorial prima… https://t.co/yB9pIJvEw3,Wed Aug 29 00:26:43 +0000 2018,0.0,0.0,0.0,0.0
FoxNews,67,Former soccer star says rat ate his foot while he was sleeping https://t.co/j7YuHWgKqY,Wed Aug 29 00:22:54 +0000 2018,0.0,0.0,0.0,0.0
FoxNews,68,Mom punches homeless woman to stop alleged kidnapping of daughter: records https://t.co/kTA7By9E9g,Wed Aug 29 00:14:14 +0000 2018,-0.296,0.0,0.0,0.0
FoxNews,69,"BREAKING: Trump-backed Florida Rep. DeSantis wins GOP primary race for Florida governor, Fox News projects. https://t.co/1Tn4dpNToH",Wed Aug 29 00:03:50 +0000 2018,0.5719,0.198,0.198,0.198
FoxNews,70,Missouri becomes first state to issue law protecting citizens from accidentally buying fake meat. https://t.co/qtM6tGsgLm,Tue Aug 28 23:58:35 +0000 2018,-0.6705,0.0,0.0,0.0
FoxNews,71,"MS-13 gang member arrested after he re-entered US illegally, Border Patrol says. https://t.co/JfudMBr3Hp",Tue Aug 28 23:44:42 +0000 2018,-0.4767,0.0,0.0,0.0
FoxNews,72,".@MZHemingway on NC redistricting ruling: ""It throws the entire state into chaos and it disenfranchises an entire s… https://t.co/MclIbutDdK",Tue Aug 28 23:38:00 +0000 2018,-0.5719,0.0,0.0,0.0
FoxNews,73,"Brett Kavanaugh backed by Bob Bennett, Bill Clinton's Paula Jones-era lawyer. (via @nicoledarrah) https://t.co/ifUt1PuDVh",Tue Aug 28 23:34:20 +0000 2018,0.0258,0.078,0.078,0.078
FoxNews,74,Toddler's death after leaving immigration facility leads to $40 million legal claim. https://t.co/H2dXw2vJuI,Tue Aug 28 23:28:45 +0000 2018,-0.5267,0.091,0.091,0.091
FoxNews,75,.@USCG and @USNavy bomb technicians are working to retrieve what looks like an unexploded mine that was spotted flo… https://t.co/9nxUVCEhu3,Tue Aug 28 23:20:50 +0000 2018,-0.1779,0.105,0.105,0.105
FoxNews,76,Google CEO slammed by lawmakers for declining to testify at Senate hearing. https://t.co/TDjJfdQd8r,Tue Aug 28 23:19:03 +0000 2018,0.0,0.0,0.0,0.0
FoxNews,77,"Sen. @ChrisCoons on calls for postponement of Kavanaugh proceedings: ""At the end of the day what matters here is, a… https://t.co/3Q9ihRRuFs",Tue Aug 28 23:11:53 +0000 2018,0.0258,0.052,0.052,0.052
FoxNews,78,".@POTUS honors anniversary of MLK 'I Have a Dream' speech touting his policies, hope for America https://t.co/xPX2JgNWF3",Tue Aug 28 22:56:52 +0000 2018,0.7579,0.374,0.374,0.374
FoxNews,79,"Secretary Mattis: ""We took the step to suspend several of the largest exercises as a good-faith measure coming out… https://t.co/5VdOHKTBCq",Tue Aug 28 22:49:20 +0000 2018,-0.3182,0.0,0.0,0.0
FoxNews,80,".@SenatorBerger: ""I think the fairest way to do it is to let the people elect the legislators and let the legislato… https://t.co/KOlrveb3lO",Tue Aug 28 22:37:38 +0000 2018,0.0,0.0,0.0,0.0
FoxNews,81,Phil Keating reports on the tight gubernatorial race in Florida. #SpecialReport  https://t.co/vRKSDUGh21 https://t.co/07aiV9PzT3,Tue Aug 28 22:26:59 +0000 2018,0.0,0.0,0.0,0.0
FoxNews,82,".@pdoocy reports on today's Arizona @GOP Senate primary, including problems with voting machines. #SpecialReport… https://t.co/SS3reyYSwW",Tue Aug 28 22:20:42 +0000 2018,-0.4019,0.0,0.0,0.0
FoxNews,83,Parents of baby misdiagnosed with terminal brain condition in utero left fate 'in God's hands'  https://t.co/auuUttgZpU,Tue Aug 28 22:13:34 +0000 2018,0.0,0.0,0.0,0.0
FoxNews,84,"Florida Senate race between Scott, Nelson expected to be competitive and costly. https://t.co/z1qUScfXfV",Tue Aug 28 22:03:25 +0000 2018,0.0772,0.121,0.121,0.121
FoxNews,85,Pope Francis facing calls to resign; sexual abuse scandal exposes rifts in the Vatican. https://t.co/AAQvL8xpIE,Tue Aug 28 21:55:00 +0000 2018,-0.875,0.0,0.0,0.0
FoxNews,86,Texas ex-cop Roy Oliver convicted of murdering unarmed teen Jordan Edwards. https://t.co/68b9xg76dM,Tue Aug 28 21:49:00 +0000 2018,-0.6486,0.0,0.0,0.0
FoxNews,87,California to become first state eliminating bail for suspects awaiting trial. https://t.co/BNqyCuUQU6,Tue Aug 28 21:43:00 +0000 2018,-0.34,0.0,0.0,0.0
FoxNews,88,"Trump factor looms large in the Florida gubernatorial primary.
https://t.co/mIB0pTwNlf",Tue Aug 28 21:35:51 +0000 2018,-0.1531,0.0,0.0,0.0
FoxNews,89,WATCH: Trump 'Red Cards' the Media at White House FIFA Event.  https://t.co/uOIuI6kz7C,Tue Aug 28 21:30:13 +0000 2018,0.0,0.0,0.0,0.0
FoxNews,90,Illinois community wants children's restaurant closed after video of fight goes viral. https://t.co/dMGwxxgQuY,Tue Aug 28 21:23:38 +0000 2018,-0.3818,0.0,0.0,0.0
FoxNews,91,"STDs hit all-time highs in US for fourth straight year, @CDCgov reports. https://t.co/pjFwidIX6Q",Tue Aug 28 21:17:00 +0000 2018,0.2263,0.137,0.137,0.137
FoxNews,92,"Texas man stops woman, 94, driving wrong way down highway. https://t.co/X2J9arVl0z",Tue Aug 28 21:13:18 +0000 2018,-0.5719,0.0,0.0,0.0
FoxNews,93,Arizona election officials work to fix problems with voting machines on primary day. https://t.co/QMoJFL3gn8,Tue Aug 28 21:02:58 +0000 2018,-0.4019,0.0,0.0,0.0
FoxNews,94,".@newtgingrich: ""If the Democrats win control of the House, it'll be a total mess for two solid years."" #Cavuto https://t.co/ojAg5wvCqN",Tue Aug 28 20:56:49 +0000 2018,0.4404,0.226,0.226,0.226
FoxNews,95,".@newtgingrich: ""The left in this country is now in a position where there's not much negotiation. Either they're g… https://t.co/PJj0t5LdBY",Tue Aug 28 20:45:00 +0000 2018,0.0,0.0,0.0,0.0
FoxNews,96,".@senrobportman: ""I think this [trade] agreement with Mexico is a step in the right direction."" #Cavuto https://t.co/s3SX4So20Q",Tue Aug 28 20:42:39 +0000 2018,0.4939,0.176,0.176,0.176
FoxNews,97,"Cynthia Nixon's team cites sexism over room temperature ahead of Cuomo debate, according to a report. https://t.co/mOUFoia1lo",Tue Aug 28 20:27:42 +0000 2018,0.0,0.0,0.0,0.0
FoxNews,98,Times Square street shut down after bees swarm hot dog stand. https://t.co/p1T6XiKZ2K,Tue Aug 28 20:21:41 +0000 2018,0.0,0.0,0.0,0.0
FoxNews,99,RT @FoxBusiness: AT THE CLOSE: The Nasdaq Composite ends at a new record high for the third consecutive trading day. https://t.co/TFdo1UXGR…,Tue Aug 28 20:18:53 +0000 2018,0.0,0.0,0.0,0.0
FoxNews,100,"Puerto Rico governor raises Hurricane Maria death toll from 64 to 2,975. https://t.co/uUadh2nfce",Tue Aug 28 20:10:29 +0000 2018,-0.5994,0.0,0.0,0.0
nytimes,1,"Comedians and more reflect on Louis C.K.'s re-emergence 9 months after admitting to sexual misconduct. ""I’m still o… https://t.co/84SUndkKS6",Wed Aug 29 06:15:07 +0000 2018,0.296,0.115,0.115,0.115
nytimes,2,"“Today, California reforms its bail system so that rich and poor alike are treated fairly,” said Gov. Jerry Brown https://t.co/i9nFLugHff",Wed Aug 29 06:00:11 +0000 2018,0.197,0.155,0.155,0.155
nytimes,3,"“Most people with these STDs do not know they are infected”: New cases of chlamydia, gonorrhea and syphilis have re… https://t.co/rmY5Gw989k",Wed Aug 29 05:45:04 +0000 2018,0.0,0.0,0.0,0.0
nytimes,4,"For the second time in a week, bags containing what appear to be human remains have been found around a park in the… https://t.co/O5Jp74yCJa",Wed Aug 29 05:30:06 +0000 2018,0.0,0.0,0.0,0.0
nytimes,5,"RT @NYTNational: Harrison Fowler went to the Stanford counseling center his freshman year because “I wanted some help for once."" Instead, h…",Wed Aug 29 05:15:09 +0000 2018,0.4019,0.114,0.114,0.114
nytimes,6,"Donna Shalala won her primary in Florida. Before her victory, the Clinton administration veteran told The Times: ""I… https://t.co/CeUpVM4tav",Wed Aug 29 05:02:06 +0000 2018,0.5719,0.171,0.171,0.171
nytimes,7,"In Opinion

Michelle Cottle, a member of the editorial board, writes, Joe Arpaio ""has a long and storied history of… https://t.co/eQ8twByVCj",Wed Aug 29 04:47:06 +0000 2018,0.0,0.0,0.0,0.0
nytimes,8,"Lori Alhadeff, whose 14-year-old daughter, Alyssa, died in the mass shooting at Marjory Stoneman Douglas High Schoo… https://t.co/nxbtmKmD5p",Wed Aug 29 04:32:02 +0000 2018,-0.5574,0.0,0.0,0.0
